ProductID,ProductName,Category,Brand,UnitPrice,ReorderLevel
505,Home Appliance Product 505,Home Appliances,Samsung,1589.46,150
506,Furniture Product 506,Furniture,HP,1970.41,55
507,Furniture Product 507,Furniture,Ikea,62.31,161
508,Sport Product 508,Sports,Nike,940.14,161
509,Furniture Product 509,Furniture,Lenovo,1769.65,36
510,Grocery Product 510,Grocery,Adidas,1999.19,142
511,Sport Product 511,Sports,Adidas,1540.64,167
512,Electronic Product 512,Electronics,Samsung,1945.04,184
513,Electronic Product 513,Electronics,Ikea,937.01,152
514,Grocery Product 514,Grocery,Samsung,1757.14,161
515,Home Appliance Product 515,Home Appliances,Lenovo,372.11,53
516,Clothing Product 516,Clothing,Philips,1822.32,34
517,Office Supplie Product 517,Office Supplies,HP,1041.02,97
518,Furniture Product 518,Furniture,Samsung,652.09,77
519,Grocery Product 519,Grocery,Philips,1790.9,40
520,Grocery Product 520,Grocery,Sony,1273.76,161
521,Grocery Product 521,Grocery,Samsung,1253.79,177
522,Sport Product 522,Sports,HP,1010.12,63
523,Sport Product 523,Sports,Lenovo,316.85,188
524,Sport Product 524,Sports,Lenovo,681.86,164
525,Electronic Product 525,Electronics,Dell,171.63,184
526,Office Supplie Product 526,Office Supplies,Lenovo,536.67,73
527,Office Supplie Product 527,Office Supplies,Lenovo,839.01,183
528,Electronic Product 528,Electronics,Ikea,1779.1,159
529,Grocery Product 529,Grocery,LG,971.06,195
530,Clothing Product 530,Clothing,LG,912.55,196
531,Electronic Product 531,Electronics,Samsung,884.81,143
532,Clothing Product 532,Clothing,Sony,686.98,56
533,Grocery Product 533,Grocery,Nike,1471.06,108
534,Clothing Product 534,Clothing,Samsung,1523.72,151
535,Sport Product 535,Sports,HP,645.04,139
536,Electronic Product 536,Electronics,LG,904.7,56
537,Electronic Product 537,Electronics,Dell,587.52,118
538,Office Supplie Product 538,Office Supplies,Lenovo,842.09,60
539,Office Supplie Product 539,Office Supplies,Nike,1868.17,100
540,Furniture Product 540,Furniture,Samsung,1001.55,151
541,Clothing Product 541,Clothing,Ikea,1759.36,147
542,Electronic Product 542,Electronics,HP,1891.01,149
543,Clothing Product 543,Clothing,Sony,438.14,110
544,Electronic Product 544,Electronics,Dell,569.9,172
545,Office Supplie Product 545,Office Supplies,Ikea,578.64,22
546,Office Supplie Product 546,Office Supplies,HP,867.55,87
547,Home Appliance Product 547,Home Appliances,Nike,1530.07,113
548,Electronic Product 548,Electronics,Adidas,111.8,163
549,Furniture Product 549,Furniture,Nike,1110.91,38
550,Clothing Product 550,Clothing,Philips,906.21,160
551,Grocery Product 551,Grocery,Lenovo,1363.99,50
552,Furniture Product 552,Furniture,HP,793.87,106
553,Sport Product 553,Sports,Nike,1512.38,70
554,Sport Product 554,Sports,Philips,808.76,30
555,Electronic Product 555,Electronics,Dell,282.7,105
556,Office Supplie Product 556,Office Supplies,Ikea,1043.47,58
557,Sport Product 557,Sports,Philips,288.16,176
558,Grocery Product 558,Grocery,Samsung,791.98,177
559,Home Appliance Product 559,Home Appliances,LG,1191.51,149
560,Office Supplie Product 560,Office Supplies,Philips,1069.36,164
561,Grocery Product 561,Grocery,Ikea,1633.34,114
562,Grocery Product 562,Grocery,HP,1960.0,169
563,Grocery Product 563,Grocery,Dell,1197.85,87
564,Home Appliance Product 564,Home Appliances,Lenovo,1159.49,33
565,Sport Product 565,Sports,Ikea,349.32,181
566,Home Appliance Product 566,Home Appliances,Lenovo,1551.47,117
567,Furniture Product 567,Furniture,Sony,72.83,199
568,Electronic Product 568,Electronics,Sony,47.69,100
569,Clothing Product 569,Clothing,Samsung,831.79,72
570,Clothing Product 570,Clothing,Philips,1552.19,140
571,Office Supplie Product 571,Office Supplies,Dell,1414.49,152
572,Furniture Product 572,Furniture,Philips,656.85,189
573,Clothing Product 573,Clothing,Philips,759.88,64
574,Clothing Product 574,Clothing,Philips,691.23,110
575,Home Appliance Product 575,Home Appliances,LG,1224.05,69
576,Furniture Product 576,Furniture,LG,1120.59,77
577,Grocery Product 577,Grocery,LG,1412.75,196
578,Home Appliance Product 578,Home Appliances,Ikea,640.91,109
579,Sport Product 579,Sports,LG,582.7,166
580,Home Appliance Product 580,Home Appliances,Philips,765.59,121
581,Office Supplie Product 581,Office Supplies,Nike,1909.67,57
582,Grocery Product 582,Grocery,Dell,582.38,40
583,Grocery Product 583,Grocery,Ikea,1315.38,142
584,Furniture Product 584,Furniture,Sony,1657.62,89
585,Sport Product 585,Sports,LG,283.17,177
586,Home Appliance Product 586,Home Appliances,Lenovo,486.17,32
587,Home Appliance Product 587,Home Appliances,Philips,459.09,79
588,Electronic Product 588,Electronics,HP,832.47,140
589,Electronic Product 589,Electronics,Samsung,20.31,160
590,Furniture Product 590,Furniture,Adidas,1309.26,141
591,Clothing Product 591,Clothing,Sony,1514.26,93
592,Grocery Product 592,Grocery,LG,1295.34,42
593,Home Appliance Product 593,Home Appliances,Lenovo,472.12,29
594,Furniture Product 594,Furniture,Adidas,1765.67,65
595,Electronic Product 595,Electronics,Adidas,1578.04,67
596,Home Appliance Product 596,Home Appliances,LG,1754.72,22
597,Grocery Product 597,Grocery,Lenovo,1209.54,105
598,Grocery Product 598,Grocery,Ikea,1978.31,159
599,Sport Product 599,Sports,Ikea,1779.63,54
600,Office Supplie Product 600,Office Supplies,Philips,941.36,69
601,Office Supplie Product 601,Office Supplies,HP,668.06,137
602,Home Appliance Product 602,Home Appliances,LG,1440.01,23
603,Home Appliance Product 603,Home Appliances,Nike,1583.63,165
604,Home Appliance Product 604,Home Appliances,Sony,359.23,183
605,Clothing Product 605,Clothing,Adidas,1035.41,42
606,Clothing Product 606,Clothing,HP,377.71,55
607,Clothing Product 607,Clothing,Nike,1872.29,21
608,Grocery Product 608,Grocery,Adidas,478.69,88
609,Grocery Product 609,Grocery,LG,1169.1,166
610,Electronic Product 610,Electronics,LG,1310.83,197
611,Furniture Product 611,Furniture,Dell,1338.89,139
612,Grocery Product 612,Grocery,Samsung,816.78,148
613,Home Appliance Product 613,Home Appliances,LG,1383.68,183
614,Grocery Product 614,Grocery,Nike,1233.1,76
615,Furniture Product 615,Furniture,Ikea,314.84,175
616,Grocery Product 616,Grocery,Adidas,1406.86,140
617,Office Supplie Product 617,Office Supplies,Philips,1605.97,75
618,Office Supplie Product 618,Office Supplies,Sony,1363.88,172
619,Office Supplie Product 619,Office Supplies,HP,1055.76,155
620,Home Appliance Product 620,Home Appliances,Nike,165.42,164
621,Electronic Product 621,Electronics,Dell,1659.26,149
622,Furniture Product 622,Furniture,Lenovo,1077.95,62
623,Grocery Product 623,Grocery,Philips,889.26,194
624,Furniture Product 624,Furniture,Lenovo,982.77,150
625,Clothing Product 625,Clothing,Dell,912.33,151
626,Clothing Product 626,Clothing,Ikea,1132.18,163
627,Clothing Product 627,Clothing,LG,1449.33,121
628,Grocery Product 628,Grocery,Dell,1494.15,168
629,Electronic Product 629,Electronics,Dell,853.16,199
630,Electronic Product 630,Electronics,Philips,1988.31,37
631,Clothing Product 631,Clothing,Dell,581.31,66
632,Office Supplie Product 632,Office Supplies,Samsung,1534.0,185
633,Clothing Product 633,Clothing,Nike,1985.78,117
634,Clothing Product 634,Clothing,Adidas,757.53,194
635,Home Appliance Product 635,Home Appliances,Philips,274.65,109
636,Electronic Product 636,Electronics,Samsung,1985.77,120
637,Sport Product 637,Sports,Samsung,1458.44,77
638,Office Supplie Product 638,Office Supplies,Dell,1514.8,96
639,Clothing Product 639,Clothing,Philips,854.01,117
640,Office Supplie Product 640,Office Supplies,Sony,502.55,108
641,Furniture Product 641,Furniture,LG,385.08,48
642,Electronic Product 642,Electronics,Adidas,1233.7,24
643,Furniture Product 643,Furniture,Sony,143.91,172
644,Electronic Product 644,Electronics,Ikea,1199.59,200
645,Office Supplie Product 645,Office Supplies,Dell,497.02,31
646,Clothing Product 646,Clothing,Ikea,476.34,75
647,Office Supplie Product 647,Office Supplies,Dell,288.87,94
648,Furniture Product 648,Furniture,Lenovo,644.62,173
649,Office Supplie Product 649,Office Supplies,Nike,481.44,56
650,Home Appliance Product 650,Home Appliances,Philips,449.88,96
651,Grocery Product 651,Grocery,Dell,1117.87,171
652,Home Appliance Product 652,Home Appliances,Samsung,1255.73,129
653,Sport Product 653,Sports,Ikea,103.3,108
654,Home Appliance Product 654,Home Appliances,Adidas,1573.75,101
655,Home Appliance Product 655,Home Appliances,Adidas,822.44,96
656,Clothing Product 656,Clothing,Samsung,1511.29,141
657,Furniture Product 657,Furniture,Sony,608.47,56
658,Office Supplie Product 658,Office Supplies,Ikea,1830.33,163
659,Clothing Product 659,Clothing,Adidas,1119.0,54
660,Clothing Product 660,Clothing,Sony,517.44,104
661,Home Appliance Product 661,Home Appliances,HP,1845.23,114
662,Electronic Product 662,Electronics,Philips,1451.92,68
663,Electronic Product 663,Electronics,LG,760.56,174
664,Sport Product 664,Sports,Dell,1748.5,68
665,Office Supplie Product 665,Office Supplies,Lenovo,1451.37,163
666,Furniture Product 666,Furniture,Ikea,425.69,105
667,Grocery Product 667,Grocery,Dell,431.5,68
668,Home Appliance Product 668,Home Appliances,HP,1496.29,142
669,Furniture Product 669,Furniture,Lenovo,1410.5,121
670,Furniture Product 670,Furniture,Philips,650.01,92
671,Clothing Product 671,Clothing,Ikea,1071.96,111
672,Grocery Product 672,Grocery,LG,725.69,147
673,Clothing Product 673,Clothing,HP,1607.61,140
674,Office Supplie Product 674,Office Supplies,Nike,1829.52,114
675,Grocery Product 675,Grocery,Adidas,100.97,76
676,Home Appliance Product 676,Home Appliances,Samsung,42.28,161
677,Sport Product 677,Sports,Lenovo,1442.82,95
678,Furniture Product 678,Furniture,Sony,666.43,117
679,Sport Product 679,Sports,Sony,1003.61,187
680,Home Appliance Product 680,Home Appliances,Nike,522.08,145
681,Home Appliance Product 681,Home Appliances,Ikea,927.05,110
682,Furniture Product 682,Furniture,Samsung,1443.42,145
683,Furniture Product 683,Furniture,Philips,1980.74,35
684,Sport Product 684,Sports,Dell,1679.75,39
685,Office Supplie Product 685,Office Supplies,Dell,1531.03,125
686,Furniture Product 686,Furniture,Sony,145.26,58
687,Electronic Product 687,Electronics,Sony,1016.41,115
688,Electronic Product 688,Electronics,Lenovo,1279.08,177
689,Clothing Product 689,Clothing,Ikea,41.31,156
690,Sport Product 690,Sports,Adidas,33.58,155
691,Home Appliance Product 691,Home Appliances,LG,1076.12,93
692,Electronic Product 692,Electronics,Philips,1628.18,192
693,Clothing Product 693,Clothing,Samsung,222.96,44
694,Sport Product 694,Sports,Samsung,489.53,178
695,Sport Product 695,Sports,LG,1632.28,88
696,Office Supplie Product 696,Office Supplies,Adidas,167.25,123
697,Clothing Product 697,Clothing,Lenovo,493.98,198
698,Furniture Product 698,Furniture,LG,1371.24,40
699,Home Appliance Product 699,Home Appliances,Dell,196.07,117
700,Clothing Product 700,Clothing,Philips,957.25,183
701,Electronic Product 701,Electronics,Samsung,174.55,131
702,Home Appliance Product 702,Home Appliances,Nike,1136.05,44
703,Sport Product 703,Sports,Dell,467.24,197
704,Sport Product 704,Sports,Ikea,549.48,39
705,Home Appliance Product 705,Home Appliances,LG,1799.63,164
706,Home Appliance Product 706,Home Appliances,Dell,366.92,100
707,Electronic Product 707,Electronics,Sony,1178.2,121
708,Electronic Product 708,Electronics,LG,333.28,81
709,Sport Product 709,Sports,Adidas,1357.3,158
710,Grocery Product 710,Grocery,Adidas,1513.66,55
711,Office Supplie Product 711,Office Supplies,HP,1006.58,108
712,Electronic Product 712,Electronics,HP,879.81,39
713,Grocery Product 713,Grocery,Lenovo,1540.32,172
714,Clothing Product 714,Clothing,Nike,68.96,89
715,Office Supplie Product 715,Office Supplies,Ikea,986.3,111
716,Sport Product 716,Sports,Adidas,869.38,194
717,Sport Product 717,Sports,Adidas,180.53,178
718,Grocery Product 718,Grocery,Sony,1429.09,41
719,Grocery Product 719,Grocery,Samsung,766.2,182
720,Furniture Product 720,Furniture,Adidas,640.19,47
721,Electronic Product 721,Electronics,Dell,1886.49,133
722,Grocery Product 722,Grocery,LG,213.44,42
723,Furniture Product 723,Furniture,Adidas,903.2,162
724,Sport Product 724,Sports,Adidas,215.55,42
725,Grocery Product 725,Grocery,Philips,195.2,173
726,Office Supplie Product 726,Office Supplies,Nike,1728.8,23
727,Grocery Product 727,Grocery,Adidas,781.72,41
728,Home Appliance Product 728,Home Appliances,Philips,1811.36,82
729,Sport Product 729,Sports,Philips,347.47,117
730,Furniture Product 730,Furniture,Samsung,545.15,88
731,Clothing Product 731,Clothing,Samsung,135.9,131
732,Grocery Product 732,Grocery,Adidas,606.51,39
733,Grocery Product 733,Grocery,LG,1889.0,180
734,Clothing Product 734,Clothing,Lenovo,1237.17,137
735,Electronic Product 735,Electronics,Samsung,616.27,121
736,Grocery Product 736,Grocery,Lenovo,765.98,104
737,Clothing Product 737,Clothing,Nike,866.93,186
738,Sport Product 738,Sports,Samsung,607.87,174
739,Home Appliance Product 739,Home Appliances,Sony,963.23,65
740,Clothing Product 740,Clothing,Nike,589.98,197
741,Home Appliance Product 741,Home Appliances,Ikea,1935.85,82
742,Grocery Product 742,Grocery,Adidas,567.8,120
743,Grocery Product 743,Grocery,HP,1864.81,71
744,Sport Product 744,Sports,Philips,368.06,160
745,Electronic Product 745,Electronics,Ikea,1886.52,73
746,Clothing Product 746,Clothing,LG,1664.25,37
747,Office Supplie Product 747,Office Supplies,Adidas,1349.23,55
748,Home Appliance Product 748,Home Appliances,LG,491.62,188
749,Furniture Product 749,Furniture,Adidas,1580.26,38
750,Clothing Product 750,Clothing,Lenovo,963.68,122
751,Sport Product 751,Sports,Philips,1847.76,197
752,Clothing Product 752,Clothing,Philips,83.16,112
753,Home Appliance Product 753,Home Appliances,Philips,1191.7,41
754,Electronic Product 754,Electronics,Sony,1318.63,110
755,Furniture Product 755,Furniture,Lenovo,98.15,185
756,Home Appliance Product 756,Home Appliances,Adidas,1933.95,104
757,Office Supplie Product 757,Office Supplies,Adidas,220.83,45
758,Grocery Product 758,Grocery,Sony,1026.25,152
759,Sport Product 759,Sports,Lenovo,1378.45,76
760,Clothing Product 760,Clothing,Nike,788.36,193
761,Sport Product 761,Sports,Philips,309.98,26
762,Clothing Product 762,Clothing,HP,597.91,41
763,Electronic Product 763,Electronics,Samsung,703.17,107
764,Clothing Product 764,Clothing,Sony,1047.02,109
765,Clothing Product 765,Clothing,HP,881.95,198
766,Clothing Product 766,Clothing,Nike,143.68,31
767,Office Supplie Product 767,Office Supplies,HP,54.94,107
768,Home Appliance Product 768,Home Appliances,HP,1357.51,62
769,Home Appliance Product 769,Home Appliances,Sony,1036.83,161
770,Furniture Product 770,Furniture,Nike,1124.1,138
771,Furniture Product 771,Furniture,Adidas,1263.22,67
772,Home Appliance Product 772,Home Appliances,Adidas,797.21,177
773,Furniture Product 773,Furniture,Ikea,1188.48,119
774,Electronic Product 774,Electronics,Sony,419.51,200
775,Office Supplie Product 775,Office Supplies,HP,1158.92,157
776,Furniture Product 776,Furniture,Nike,658.71,137
777,Electronic Product 777,Electronics,LG,1344.7,145
778,Sport Product 778,Sports,Nike,1197.97,176
779,Clothing Product 779,Clothing,Lenovo,237.32,110
780,Office Supplie Product 780,Office Supplies,Ikea,1238.55,192
781,Home Appliance Product 781,Home Appliances,LG,1838.18,171
782,Electronic Product 782,Electronics,Samsung,633.24,81
783,Grocery Product 783,Grocery,HP,374.26,197
784,Furniture Product 784,Furniture,Philips,783.04,172
785,Furniture Product 785,Furniture,Lenovo,773.58,67
786,Clothing Product 786,Clothing,Philips,1389.93,185
787,Furniture Product 787,Furniture,Philips,342.06,93
788,Furniture Product 788,Furniture,Samsung,636.01,135
789,Sport Product 789,Sports,Dell,1732.39,22
790,Clothing Product 790,Clothing,Samsung,398.31,118
791,Sport Product 791,Sports,Philips,1309.61,124
792,Home Appliance Product 792,Home Appliances,Ikea,837.1,133
793,Clothing Product 793,Clothing,Samsung,174.51,27
794,Office Supplie Product 794,Office Supplies,Sony,591.26,90
795,Furniture Product 795,Furniture,Philips,584.45,137
796,Sport Product 796,Sports,Ikea,1103.96,48
797,Sport Product 797,Sports,HP,543.1,159
798,Office Supplie Product 798,Office Supplies,Nike,1088.67,30
799,Office Supplie Product 799,Office Supplies,Ikea,1097.24,128
800,Electronic Product 800,Electronics,Sony,602.44,28
801,Clothing Product 801,Clothing,LG,703.67,42
802,Clothing Product 802,Clothing,HP,1553.51,80
803,Furniture Product 803,Furniture,Lenovo,1381.38,176
804,Home Appliance Product 804,Home Appliances,Adidas,340.3,55
805,Office Supplie Product 805,Office Supplies,Sony,1628.92,35
806,Sport Product 806,Sports,Nike,1069.24,172
807,Sport Product 807,Sports,Samsung,654.07,200
808,Grocery Product 808,Grocery,LG,1149.74,151
809,Home Appliance Product 809,Home Appliances,HP,279.82,125
810,Electronic Product 810,Electronics,LG,1735.42,52
811,Home Appliance Product 811,Home Appliances,Samsung,506.86,102
812,Office Supplie Product 812,Office Supplies,Sony,1525.33,193
813,Clothing Product 813,Clothing,Ikea,292.92,181
814,Grocery Product 814,Grocery,Adidas,756.59,39
815,Home Appliance Product 815,Home Appliances,HP,811.67,91
816,Home Appliance Product 816,Home Appliances,Nike,914.84,144
817,Grocery Product 817,Grocery,Lenovo,14.92,43
818,Home Appliance Product 818,Home Appliances,Ikea,1273.33,198
819,Grocery Product 819,Grocery,HP,1593.4,121
820,Furniture Product 820,Furniture,Adidas,1651.45,146
821,Grocery Product 821,Grocery,Nike,1658.4,106
822,Sport Product 822,Sports,Lenovo,269.88,144
823,Office Supplie Product 823,Office Supplies,Nike,1789.37,32
824,Electronic Product 824,Electronics,HP,1256.1,137
825,Electronic Product 825,Electronics,HP,1859.57,60
826,Clothing Product 826,Clothing,Ikea,11.35,129
827,Furniture Product 827,Furniture,Samsung,1765.47,97
828,Furniture Product 828,Furniture,LG,195.75,112
829,Grocery Product 829,Grocery,HP,749.97,186
830,Furniture Product 830,Furniture,Dell,798.72,98
831,Home Appliance Product 831,Home Appliances,Sony,864.17,43
832,Home Appliance Product 832,Home Appliances,HP,12.16,142
833,Electronic Product 833,Electronics,Samsung,1191.42,152
834,Home Appliance Product 834,Home Appliances,Ikea,28.48,198
835,Grocery Product 835,Grocery,HP,1976.43,128
836,Home Appliance Product 836,Home Appliances,Samsung,960.62,78
837,Clothing Product 837,Clothing,HP,1464.22,46
838,Electronic Product 838,Electronics,Nike,741.45,96
839,Furniture Product 839,Furniture,Adidas,1549.19,54
840,Home Appliance Product 840,Home Appliances,Samsung,146.14,164
841,Electronic Product 841,Electronics,Lenovo,1303.54,132
842,Grocery Product 842,Grocery,Sony,1259.88,58
843,Clothing Product 843,Clothing,Lenovo,1376.27,75
844,Electronic Product 844,Electronics,HP,288.63,51
845,Sport Product 845,Sports,Adidas,709.56,129
846,Grocery Product 846,Grocery,Samsung,503.09,185
847,Electronic Product 847,Electronics,Sony,1111.26,173
848,Home Appliance Product 848,Home Appliances,Lenovo,576.99,196
849,Electronic Product 849,Electronics,LG,418.84,175
850,Sport Product 850,Sports,Sony,1498.21,95
851,Home Appliance Product 851,Home Appliances,Dell,1569.77,81
852,Clothing Product 852,Clothing,Adidas,234.36,147
853,Home Appliance Product 853,Home Appliances,Lenovo,151.31,23
854,Grocery Product 854,Grocery,Nike,272.65,165
855,Clothing Product 855,Clothing,Nike,1097.25,64
856,Office Supplie Product 856,Office Supplies,Ikea,1909.36,38
857,Electronic Product 857,Electronics,Lenovo,144.39,87
858,Furniture Product 858,Furniture,Dell,1845.93,121
859,Sport Product 859,Sports,LG,1260.86,148
860,Office Supplie Product 860,Office Supplies,Adidas,852.91,122
861,Electronic Product 861,Electronics,Philips,1079.93,59
862,Grocery Product 862,Grocery,HP,626.71,150
863,Furniture Product 863,Furniture,Samsung,1077.42,120
864,Sport Product 864,Sports,HP,627.24,131
865,Home Appliance Product 865,Home Appliances,Sony,125.23,42
866,Clothing Product 866,Clothing,HP,912.21,175
867,Electronic Product 867,Electronics,LG,1335.5,188
868,Home Appliance Product 868,Home Appliances,Samsung,247.69,55
869,Home Appliance Product 869,Home Appliances,Dell,336.03,108
870,Sport Product 870,Sports,Philips,1568.14,86
871,Furniture Product 871,Furniture,Nike,262.59,88
872,Home Appliance Product 872,Home Appliances,HP,1545.15,27
873,Grocery Product 873,Grocery,Adidas,551.24,36
874,Grocery Product 874,Grocery,Lenovo,1258.79,147
875,Clothing Product 875,Clothing,Philips,726.65,147
876,Office Supplie Product 876,Office Supplies,Lenovo,342.09,60
877,Grocery Product 877,Grocery,HP,1789.59,192
878,Home Appliance Product 878,Home Appliances,HP,464.52,150
879,Electronic Product 879,Electronics,Dell,1718.79,23
880,Furniture Product 880,Furniture,Dell,948.81,118
881,Furniture Product 881,Furniture,Samsung,1863.01,29
882,Sport Product 882,Sports,Adidas,456.79,83
883,Clothing Product 883,Clothing,Nike,549.8,39
884,Sport Product 884,Sports,Nike,247.61,192
885,Electronic Product 885,Electronics,Samsung,454.14,152
886,Electronic Product 886,Electronics,Adidas,147.16,139
887,Office Supplie Product 887,Office Supplies,LG,1549.32,99
888,Grocery Product 888,Grocery,HP,1110.65,22
889,Grocery Product 889,Grocery,Sony,590.27,97
890,Home Appliance Product 890,Home Appliances,Lenovo,492.74,114
891,Sport Product 891,Sports,Ikea,1995.6,70
892,Home Appliance Product 892,Home Appliances,Philips,1523.36,82
893,Furniture Product 893,Furniture,Dell,1865.47,26
894,Furniture Product 894,Furniture,Philips,699.38,197
895,Electronic Product 895,Electronics,Nike,12.91,188
896,Clothing Product 896,Clothing,LG,216.86,155
897,Furniture Product 897,Furniture,Adidas,989.14,35
898,Furniture Product 898,Furniture,LG,195.12,79
899,Office Supplie Product 899,Office Supplies,Philips,831.98,115
900,Clothing Product 900,Clothing,HP,1165.73,149
901,Furniture Product 901,Furniture,Adidas,158.91,165
902,Electronic Product 902,Electronics,Adidas,1328.26,53
903,Furniture Product 903,Furniture,LG,529.37,100
904,Office Supplie Product 904,Office Supplies,Adidas,1404.44,103
905,Grocery Product 905,Grocery,Ikea,551.19,39
906,Furniture Product 906,Furniture,Samsung,1562.07,169
907,Electronic Product 907,Electronics,Samsung,220.26,135
908,Clothing Product 908,Clothing,Nike,818.96,157
909,Grocery Product 909,Grocery,Sony,909.31,138
910,Grocery Product 910,Grocery,HP,189.94,195
911,Grocery Product 911,Grocery,Lenovo,90.26,103
912,Furniture Product 912,Furniture,HP,1425.2,111
913,Clothing Product 913,Clothing,Philips,107.41,96
914,Grocery Product 914,Grocery,Samsung,71.85,123
915,Office Supplie Product 915,Office Supplies,Ikea,1116.35,160
916,Furniture Product 916,Furniture,HP,929.47,55
917,Electronic Product 917,Electronics,Dell,132.72,76
918,Furniture Product 918,Furniture,Sony,1649.11,115
919,Home Appliance Product 919,Home Appliances,HP,1168.82,86
920,Office Supplie Product 920,Office Supplies,HP,53.38,36
921,Furniture Product 921,Furniture,Ikea,1620.5,43
922,Office Supplie Product 922,Office Supplies,Nike,253.83,138
923,Electronic Product 923,Electronics,Samsung,1849.02,130
924,Office Supplie Product 924,Office Supplies,Adidas,997.29,117
925,Home Appliance Product 925,Home Appliances,Adidas,353.89,74
926,Furniture Product 926,Furniture,LG,566.91,58
927,Electronic Product 927,Electronics,Lenovo,1242.16,82
928,Home Appliance Product 928,Home Appliances,LG,1002.79,160
929,Clothing Product 929,Clothing,Dell,184.57,118
930,Furniture Product 930,Furniture,Adidas,406.92,154
931,Furniture Product 931,Furniture,Philips,1591.74,117
932,Office Supplie Product 932,Office Supplies,Nike,964.57,144
933,Grocery Product 933,Grocery,Lenovo,1009.76,119
934,Grocery Product 934,Grocery,Samsung,61.87,172
935,Furniture Product 935,Furniture,Dell,1792.57,91
936,Electronic Product 936,Electronics,Ikea,1063.57,169
937,Furniture Product 937,Furniture,Samsung,209.27,188
938,Furniture Product 938,Furniture,LG,1072.04,34
939,Office Supplie Product 939,Office Supplies,Sony,1155.63,119
940,Grocery Product 940,Grocery,Samsung,360.44,171
941,Grocery Product 941,Grocery,Nike,1828.82,27
942,Home Appliance Product 942,Home Appliances,Nike,1895.64,164
943,Furniture Product 943,Furniture,Lenovo,1897.25,146
944,Sport Product 944,Sports,LG,359.36,29
945,Electronic Product 945,Electronics,Dell,472.92,76
946,Electronic Product 946,Electronics,Philips,961.2,104
947,Sport Product 947,Sports,Sony,1614.83,107
948,Home Appliance Product 948,Home Appliances,Samsung,1838.37,102
949,Electronic Product 949,Electronics,Dell,303.95,200
950,Furniture Product 950,Furniture,HP,1694.5,113
951,Electronic Product 951,Electronics,Nike,1412.03,189
952,Clothing Product 952,Clothing,Lenovo,211.05,97
953,Grocery Product 953,Grocery,Samsung,1951.96,131
954,Office Supplie Product 954,Office Supplies,Ikea,1301.87,64
955,Home Appliance Product 955,Home Appliances,Philips,1390.19,177
956,Office Supplie Product 956,Office Supplies,Nike,454.24,170
957,Office Supplie Product 957,Office Supplies,Samsung,762.98,196
958,Grocery Product 958,Grocery,Samsung,363.64,20
959,Home Appliance Product 959,Home Appliances,Lenovo,789.29,165
960,Electronic Product 960,Electronics,Samsung,1208.75,176
961,Furniture Product 961,Furniture,Lenovo,217.18,147
962,Furniture Product 962,Furniture,Nike,1493.23,80
963,Grocery Product 963,Grocery,Nike,344.1,42
964,Office Supplie Product 964,Office Supplies,Nike,898.79,87
965,Furniture Product 965,Furniture,Sony,1389.42,109
966,Grocery Product 966,Grocery,HP,1443.62,32
967,Clothing Product 967,Clothing,Ikea,1467.84,62
968,Clothing Product 968,Clothing,Ikea,1764.72,109
969,Sport Product 969,Sports,Adidas,211.84,142
970,Office Supplie Product 970,Office Supplies,Lenovo,1305.43,195
971,Furniture Product 971,Furniture,Samsung,908.06,28
972,Grocery Product 972,Grocery,Dell,644.25,46
973,Electronic Product 973,Electronics,Nike,348.51,116
974,Furniture Product 974,Furniture,HP,1098.62,43
975,Grocery Product 975,Grocery,Lenovo,1970.7,143
976,Home Appliance Product 976,Home Appliances,Dell,868.33,187
977,Furniture Product 977,Furniture,Lenovo,1780.61,60
978,Electronic Product 978,Electronics,HP,668.88,68
979,Clothing Product 979,Clothing,Philips,1446.86,158
980,Grocery Product 980,Grocery,LG,601.83,44
981,Electronic Product 981,Electronics,Adidas,1147.82,145
982,Furniture Product 982,Furniture,Dell,728.05,129
983,Electronic Product 983,Electronics,LG,1649.56,180
984,Sport Product 984,Sports,Ikea,407.35,26
985,Furniture Product 985,Furniture,Samsung,1280.0,40
986,Clothing Product 986,Clothing,HP,623.62,121
987,Clothing Product 987,Clothing,Ikea,1790.81,87
988,Electronic Product 988,Electronics,Philips,781.18,114
989,Clothing Product 989,Clothing,Nike,381.3,31
990,Grocery Product 990,Grocery,Ikea,935.47,77
991,Office Supplie Product 991,Office Supplies,LG,1132.85,58
992,Office Supplie Product 992,Office Supplies,HP,180.56,108
993,Office Supplie Product 993,Office Supplies,Philips,833.83,170
994,Furniture Product 994,Furniture,Philips,131.36,119
995,Office Supplie Product 995,Office Supplies,Philips,843.08,157
996,Home Appliance Product 996,Home Appliances,Ikea,1149.7,80
997,Clothing Product 997,Clothing,LG,167.12,28
998,Sport Product 998,Sports,Lenovo,1801.91,166
999,Home Appliance Product 999,Home Appliances,Lenovo,303.42,134
1000,Furniture Product 1000,Furniture,Samsung,1944.61,69
1001,Furniture Product 1001,Furniture,Dell,852.52,194
1002,Clothing Product 1002,Clothing,Sony,1994.57,180
1003,Furniture Product 1003,Furniture,Lenovo,523.19,37
1004,Electronic Product 1004,Electronics,Adidas,1117.16,161
1005,Grocery Product 1005,Grocery,LG,1044.18,23
1006,Office Supplie Product 1006,Office Supplies,Lenovo,1179.28,127
1007,Electronic Product 1007,Electronics,Adidas,307.79,165
1008,Sport Product 1008,Sports,Lenovo,1519.17,45
