ProductID,ProductName,Category,Brand,UnitPrice,ReorderLevel
3686,Sports Product 3686,Sports,Adidas,1752.85,55
3687,Furniture Product 3687,Furniture,Dell,1595.68,186
3688,Electronics Product 3688,Electronics,Ikea,688.97,79
3689,Grocery Product 3689,Grocery,Dell,189.83,173
3690,Furniture Product 3690,Furniture,HP,1614.06,77
3691,Furniture Product 3691,Furniture,Dell,342.37,56
3692,Office Supplies Product 3692,Office Supplies,Dell,1094.66,106
3693,Office Supplies Product 3693,Office Supplies,Lenovo,487.79,174
3694,Furniture Product 3694,Furniture,Sony,1981.55,90
3695,Furniture Product 3695,Furniture,Philips,1519.87,174
3696,Grocery Product 3696,Grocery,HP,1186.65,179
3697,Sports Product 3697,Sports,Dell,271.25,20
3698,Electronics Product 3698,Electronics,Lenovo,1740.66,83
3699,Grocery Product 3699,Grocery,Adidas,1457.64,37
3700,Sports Product 3700,Sports,Sony,487.79,193
3701,Office Supplies Product 3701,Office Supplies,Philips,1857.19,106
3702,Clothing Product 3702,Clothing,Samsung,1638.08,56
3703,Furniture Product 3703,Furniture,Nike,797.82,179
3704,Furniture Product 3704,Furniture,Sony,346.95,20
3705,Sports Product 3705,Sports,Samsung,1353.3,86
3706,Office Supplies Product 3706,Office Supplies,HP,1188.37,57
3707,Office Supplies Product 3707,Office Supplies,Dell,99.94,91
3708,Clothing Product 3708,Clothing,Sony,719.56,24
3709,Clothing Product 3709,Clothing,Lenovo,1812.9,87
3710,Home Appliances Product 3710,Home Appliances,Ikea,476.26,159
3711,Grocery Product 3711,Grocery,Adidas,1266.64,44
3712,Sports Product 3712,Sports,Philips,1628.6,170
3713,Furniture Product 3713,Furniture,Lenovo,1662.59,47
3714,Sports Product 3714,Sports,Lenovo,400.05,127
3715,Sports Product 3715,Sports,Dell,832.05,186
3716,Sports Product 3716,Sports,Lenovo,1190.75,152
3717,Clothing Product 3717,Clothing,HP,1568.46,97
3718,Furniture Product 3718,Furniture,Sony,608.76,139
3719,Clothing Product 3719,Clothing,LG,1460.07,87
3720,Electronics Product 3720,Electronics,Dell,544.68,25
3721,Electronics Product 3721,Electronics,HP,1126.91,153
3722,Sports Product 3722,Sports,LG,1515.88,185
3723,Electronics Product 3723,Electronics,Lenovo,751.66,78
3724,Grocery Product 3724,Grocery,Nike,1877.99,93
3725,Electronics Product 3725,Electronics,Nike,1551.52,168
3726,Home Appliances Product 3726,Home Appliances,Ikea,1890.27,40
3727,Clothing Product 3727,Clothing,Philips,87.98,163
3728,Clothing Product 3728,Clothing,LG,1690.37,100
3729,Clothing Product 3729,Clothing,Sony,1585.31,190
3730,Electronics Product 3730,Electronics,Lenovo,258.63,87
3731,Furniture Product 3731,Furniture,Sony,1365.23,167
3732,Furniture Product 3732,Furniture,Adidas,1845.52,135
3733,Grocery Product 3733,Grocery,HP,1792.12,115
3734,Office Supplies Product 3734,Office Supplies,Sony,426.85,127
3735,Clothing Product 3735,Clothing,Samsung,644.23,101
3736,Home Appliances Product 3736,Home Appliances,LG,1923.8,189
3737,Home Appliances Product 3737,Home Appliances,Ikea,234.4,166
3738,Home Appliances Product 3738,Home Appliances,Nike,832.34,145
3739,Office Supplies Product 3739,Office Supplies,Lenovo,1052.24,47
3740,Office Supplies Product 3740,Office Supplies,Dell,1789.89,197
3741,Sports Product 3741,Sports,Dell,1666.13,150
3742,Sports Product 3742,Sports,Dell,425.66,89
3743,Home Appliances Product 3743,Home Appliances,Nike,1727.79,40
3744,Home Appliances Product 3744,Home Appliances,Adidas,100.58,119
3745,Furniture Product 3745,Furniture,Nike,469.66,25
3746,Office Supplies Product 3746,Office Supplies,HP,1907.07,114
3747,Office Supplies Product 3747,Office Supplies,Samsung,70.85,176
3748,Home Appliances Product 3748,Home Appliances,HP,1566.55,35
3749,Furniture Product 3749,Furniture,Philips,1041.36,27
3750,Clothing Product 3750,Clothing,Nike,217.56,147
3751,Clothing Product 3751,Clothing,Philips,438.3,78
3752,Furniture Product 3752,Furniture,HP,946.89,22
3753,Clothing Product 3753,Clothing,Philips,1205.08,49
3754,Grocery Product 3754,Grocery,Adidas,219.57,64
3755,Clothing Product 3755,Clothing,Nike,935.71,63
3756,Office Supplies Product 3756,Office Supplies,LG,671.31,139
3757,Electronics Product 3757,Electronics,Dell,64.79,165
3758,Furniture Product 3758,Furniture,Dell,1102.47,47
3759,Home Appliances Product 3759,Home Appliances,HP,1696.85,73
3760,Grocery Product 3760,Grocery,Samsung,799.11,74
3761,Grocery Product 3761,Grocery,LG,203.22,194
3762,Furniture Product 3762,Furniture,HP,658.76,55
3763,Office Supplies Product 3763,Office Supplies,Samsung,1079.05,63
3764,Grocery Product 3764,Grocery,Ikea,800.74,80
3765,Electronics Product 3765,Electronics,Sony,155.46,152
3766,Electronics Product 3766,Electronics,Adidas,52.24,126
3767,Sports Product 3767,Sports,HP,767.35,44
3768,Office Supplies Product 3768,Office Supplies,Philips,208.45,95
3769,Furniture Product 3769,Furniture,Dell,1826.95,112
3770,Sports Product 3770,Sports,Adidas,1613.38,70
3771,Furniture Product 3771,Furniture,Samsung,1772.02,46
3772,Grocery Product 3772,Grocery,Dell,1185.12,52
3773,Sports Product 3773,Sports,Sony,487.44,159
3774,Clothing Product 3774,Clothing,Lenovo,42.6,72
3775,Furniture Product 3775,Furniture,Samsung,1537.34,53
3776,Electronics Product 3776,Electronics,Ikea,982.1,84
3777,Office Supplies Product 3777,Office Supplies,Philips,919.04,36
3778,Furniture Product 3778,Furniture,HP,377.97,49
3779,Sports Product 3779,Sports,Nike,1225.11,35
3780,Sports Product 3780,Sports,Sony,1954.12,199
3781,Office Supplies Product 3781,Office Supplies,Dell,221.2,190
3782,Electronics Product 3782,Electronics,Dell,1225.52,34
3783,Electronics Product 3783,Electronics,LG,1433.07,20
3784,Home Appliances Product 3784,Home Appliances,Samsung,593.99,135
3785,Electronics Product 3785,Electronics,HP,447.58,143
3786,Sports Product 3786,Sports,Adidas,1838.03,129
3787,Clothing Product 3787,Clothing,Samsung,1868.93,141
3788,Grocery Product 3788,Grocery,Samsung,1362.84,163
3789,Clothing Product 3789,Clothing,Sony,1570.2,115
3790,Grocery Product 3790,Grocery,LG,1848.23,167
3791,Sports Product 3791,Sports,Philips,853.21,168
3792,Clothing Product 3792,Clothing,Nike,752.8,60
3793,Home Appliances Product 3793,Home Appliances,Samsung,1319.12,53
3794,Sports Product 3794,Sports,LG,1577.9,105
3795,Electronics Product 3795,Electronics,HP,1979.54,69
3796,Furniture Product 3796,Furniture,Dell,953.43,44
3797,Home Appliances Product 3797,Home Appliances,Adidas,123.17,39
3798,Electronics Product 3798,Electronics,LG,1688.66,110
3799,Clothing Product 3799,Clothing,Ikea,1889.09,189
3800,Furniture Product 3800,Furniture,Philips,1344.11,100
3801,Home Appliances Product 3801,Home Appliances,Samsung,92.05,168
3802,Grocery Product 3802,Grocery,HP,1438.49,63
3803,Office Supplies Product 3803,Office Supplies,Sony,404.66,22
3804,Furniture Product 3804,Furniture,Nike,1250.09,28
3805,Sports Product 3805,Sports,Nike,1494.44,45
3806,Furniture Product 3806,Furniture,Samsung,1423.68,170
3807,Office Supplies Product 3807,Office Supplies,Ikea,498.94,53
3808,Electronics Product 3808,Electronics,Lenovo,1836.73,157
3809,Office Supplies Product 3809,Office Supplies,Adidas,1476.87,155
3810,Electronics Product 3810,Electronics,LG,1179.08,189
3811,Office Supplies Product 3811,Office Supplies,LG,464.0,73
3812,Home Appliances Product 3812,Home Appliances,Philips,1340.96,36
3813,Electronics Product 3813,Electronics,Nike,717.71,101
3814,Furniture Product 3814,Furniture,HP,151.82,83
3815,Sports Product 3815,Sports,Philips,1933.25,136
3816,Electronics Product 3816,Electronics,LG,1948.56,49
3817,Sports Product 3817,Sports,HP,1408.43,25
3818,Furniture Product 3818,Furniture,Adidas,1747.54,64
3819,Grocery Product 3819,Grocery,Samsung,758.34,60
3820,Sports Product 3820,Sports,Philips,1265.65,57
3821,Clothing Product 3821,Clothing,Philips,1667.0,91
3822,Furniture Product 3822,Furniture,Samsung,1710.04,109
3823,Furniture Product 3823,Furniture,Lenovo,1641.78,132
3824,Office Supplies Product 3824,Office Supplies,Adidas,32.78,38
3825,Furniture Product 3825,Furniture,Nike,251.75,149
3826,Grocery Product 3826,Grocery,Ikea,1187.99,89
3827,Sports Product 3827,Sports,Ikea,1119.59,117
3828,Office Supplies Product 3828,Office Supplies,Samsung,282.74,150
3829,Grocery Product 3829,Grocery,Adidas,636.06,55
3830,Home Appliances Product 3830,Home Appliances,Samsung,746.33,127
3831,Electronics Product 3831,Electronics,HP,1225.04,113
3832,Office Supplies Product 3832,Office Supplies,Samsung,472.59,128
3833,Electronics Product 3833,Electronics,Dell,1088.78,178
3834,Grocery Product 3834,Grocery,Lenovo,1959.24,37
3835,Sports Product 3835,Sports,HP,39.21,108
3836,Sports Product 3836,Sports,Nike,1367.47,160
3837,Home Appliances Product 3837,Home Appliances,Dell,863.21,69
3838,Clothing Product 3838,Clothing,Adidas,1124.07,83
3839,Grocery Product 3839,Grocery,Samsung,411.31,62
3840,Sports Product 3840,Sports,Adidas,120.03,70
3841,Clothing Product 3841,Clothing,Philips,131.26,53
3842,Home Appliances Product 3842,Home Appliances,Dell,1132.89,145
3843,Grocery Product 3843,Grocery,Nike,828.89,43
3844,Furniture Product 3844,Furniture,Adidas,342.86,105
3845,Office Supplies Product 3845,Office Supplies,Lenovo,768.31,123
3846,Sports Product 3846,Sports,Sony,248.13,138
3847,Sports Product 3847,Sports,Samsung,161.31,197
3848,Grocery Product 3848,Grocery,LG,1603.49,50
3849,Grocery Product 3849,Grocery,Sony,1082.51,167
3850,Clothing Product 3850,Clothing,Sony,1464.43,186
3851,Grocery Product 3851,Grocery,Philips,1852.27,146
3852,Clothing Product 3852,Clothing,Lenovo,446.28,69
3853,Grocery Product 3853,Grocery,Sony,777.73,200
3854,Grocery Product 3854,Grocery,Adidas,1716.17,55
3855,Grocery Product 3855,Grocery,Ikea,1497.47,134
3856,Clothing Product 3856,Clothing,Ikea,607.82,152
3857,Furniture Product 3857,Furniture,Nike,1776.54,104
3858,Home Appliances Product 3858,Home Appliances,Samsung,493.29,76
3859,Clothing Product 3859,Clothing,Samsung,1490.8,104
3860,Office Supplies Product 3860,Office Supplies,LG,771.03,141
3861,Electronics Product 3861,Electronics,Dell,1078.62,50
3862,Home Appliances Product 3862,Home Appliances,Nike,726.75,195
3863,Grocery Product 3863,Grocery,Samsung,1155.72,48
3864,Electronics Product 3864,Electronics,Samsung,1366.65,36
3865,Grocery Product 3865,Grocery,HP,897.03,66
3866,Electronics Product 3866,Electronics,Ikea,1942.51,105
3867,Home Appliances Product 3867,Home Appliances,Nike,882.88,176
3868,Grocery Product 3868,Grocery,Adidas,1022.22,194
3869,Furniture Product 3869,Furniture,Dell,1659.74,153
3870,Furniture Product 3870,Furniture,Adidas,1224.46,193
3871,Home Appliances Product 3871,Home Appliances,HP,1406.02,161
3872,Sports Product 3872,Sports,Lenovo,753.59,152
3873,Grocery Product 3873,Grocery,Lenovo,950.35,69
3874,Home Appliances Product 3874,Home Appliances,Dell,685.33,172
3875,Home Appliances Product 3875,Home Appliances,Adidas,1425.81,55
3876,Home Appliances Product 3876,Home Appliances,Philips,1149.18,97
3877,Electronics Product 3877,Electronics,HP,1315.52,53
3878,Grocery Product 3878,Grocery,LG,1089.38,30
3879,Office Supplies Product 3879,Office Supplies,Nike,533.66,159
3880,Office Supplies Product 3880,Office Supplies,Ikea,575.37,190
3881,Clothing Product 3881,Clothing,Nike,1539.74,94
3882,Sports Product 3882,Sports,Samsung,1479.94,162
3883,Office Supplies Product 3883,Office Supplies,Samsung,1506.6,23
3884,Clothing Product 3884,Clothing,Nike,657.52,191
3885,Furniture Product 3885,Furniture,Sony,900.75,71
3886,Home Appliances Product 3886,Home Appliances,HP,1058.79,164
3887,Sports Product 3887,Sports,LG,1093.41,167
3888,Clothing Product 3888,Clothing,Sony,1949.93,130
3889,Furniture Product 3889,Furniture,Lenovo,1599.49,55
3890,Electronics Product 3890,Electronics,Sony,410.24,150
3891,Furniture Product 3891,Furniture,HP,1338.09,87
3892,Office Supplies Product 3892,Office Supplies,Ikea,940.46,140
3893,Furniture Product 3893,Furniture,Ikea,1192.14,181
3894,Grocery Product 3894,Grocery,LG,987.88,148
3895,Office Supplies Product 3895,Office Supplies,LG,1201.48,60
3896,Clothing Product 3896,Clothing,Philips,1851.03,160
3897,Furniture Product 3897,Furniture,Lenovo,315.47,119
3898,Grocery Product 3898,Grocery,Nike,1601.01,134
3899,Office Supplies Product 3899,Office Supplies,Sony,1614.75,131
3900,Home Appliances Product 3900,Home Appliances,Ikea,767.99,114
3901,Furniture Product 3901,Furniture,Philips,1467.41,125
3902,Clothing Product 3902,Clothing,LG,221.02,168
3903,Electronics Product 3903,Electronics,Adidas,611.26,63
3904,Home Appliances Product 3904,Home Appliances,Lenovo,627.65,34
3905,Home Appliances Product 3905,Home Appliances,HP,966.78,72
3906,Office Supplies Product 3906,Office Supplies,Lenovo,1099.42,186
3907,Office Supplies Product 3907,Office Supplies,Sony,940.66,102
3908,Office Supplies Product 3908,Office Supplies,Philips,1933.24,50
3909,Sports Product 3909,Sports,Samsung,1935.64,160
3910,Office Supplies Product 3910,Office Supplies,Ikea,16.6,122
3911,Sports Product 3911,Sports,Dell,1283.78,99
3912,Office Supplies Product 3912,Office Supplies,Samsung,72.09,104
3913,Sports Product 3913,Sports,Ikea,1723.42,61
3914,Electronics Product 3914,Electronics,Lenovo,1385.99,164
3915,Home Appliances Product 3915,Home Appliances,Ikea,1662.39,80
3916,Furniture Product 3916,Furniture,Ikea,1553.04,170
3917,Electronics Product 3917,Electronics,HP,995.07,170
3918,Sports Product 3918,Sports,Sony,778.17,93
3919,Grocery Product 3919,Grocery,Lenovo,1295.77,63
3920,Office Supplies Product 3920,Office Supplies,Sony,209.33,181
3921,Furniture Product 3921,Furniture,Lenovo,849.18,65
3922,Home Appliances Product 3922,Home Appliances,Sony,210.88,171
3923,Sports Product 3923,Sports,Dell,965.21,154
3924,Sports Product 3924,Sports,Nike,1617.05,22
3925,Clothing Product 3925,Clothing,Philips,1239.28,67
3926,Office Supplies Product 3926,Office Supplies,Samsung,1407.95,99
3927,Home Appliances Product 3927,Home Appliances,Ikea,701.39,175
3928,Sports Product 3928,Sports,Ikea,395.94,163
3929,Grocery Product 3929,Grocery,Nike,1341.4,64
3930,Electronics Product 3930,Electronics,Lenovo,1487.94,176
3931,Electronics Product 3931,Electronics,Sony,352.57,152
3932,Grocery Product 3932,Grocery,Lenovo,1169.56,164
3933,Clothing Product 3933,Clothing,Philips,1692.71,81
3934,Electronics Product 3934,Electronics,Samsung,919.47,72
3935,Office Supplies Product 3935,Office Supplies,Adidas,701.23,29
3936,Sports Product 3936,Sports,Samsung,1796.05,57
3937,Sports Product 3937,Sports,Ikea,768.35,192
3938,Office Supplies Product 3938,Office Supplies,Sony,486.93,199
3939,Clothing Product 3939,Clothing,Philips,737.37,82
3940,Furniture Product 3940,Furniture,Sony,1981.15,106
3941,Office Supplies Product 3941,Office Supplies,LG,355.95,151
3942,Furniture Product 3942,Furniture,Adidas,513.25,196
3943,Office Supplies Product 3943,Office Supplies,Dell,1782.89,127
3944,Sports Product 3944,Sports,Philips,599.59,97
3945,Furniture Product 3945,Furniture,Philips,635.23,58
3946,Sports Product 3946,Sports,Ikea,948.22,73
3947,Home Appliances Product 3947,Home Appliances,Samsung,1724.99,68
3948,Office Supplies Product 3948,Office Supplies,Samsung,1230.31,96
3949,Clothing Product 3949,Clothing,Lenovo,77.42,35
3950,Sports Product 3950,Sports,Philips,1348.66,53
3951,Electronics Product 3951,Electronics,Samsung,873.9,140
3952,Electronics Product 3952,Electronics,Dell,1321.3,101
3953,Sports Product 3953,Sports,Dell,1400.3,80
3954,Electronics Product 3954,Electronics,LG,882.96,177
3955,Sports Product 3955,Sports,Adidas,17.8,93
3956,Grocery Product 3956,Grocery,Dell,457.88,196
3957,Clothing Product 3957,Clothing,HP,607.8,105
3958,Furniture Product 3958,Furniture,Sony,1722.39,56
3959,Office Supplies Product 3959,Office Supplies,HP,1983.64,56
3960,Sports Product 3960,Sports,Philips,126.84,99
3961,Home Appliances Product 3961,Home Appliances,Sony,1933.58,175
3962,Furniture Product 3962,Furniture,LG,1875.16,140
3963,Furniture Product 3963,Furniture,Samsung,1535.54,87
3964,Office Supplies Product 3964,Office Supplies,Adidas,640.24,102
3965,Sports Product 3965,Sports,Ikea,735.53,160
3966,Home Appliances Product 3966,Home Appliances,Adidas,1320.29,127
3967,Clothing Product 3967,Clothing,LG,1014.31,169
3968,Grocery Product 3968,Grocery,Ikea,402.8,76
3969,Furniture Product 3969,Furniture,Lenovo,240.4,79
3970,Furniture Product 3970,Furniture,Lenovo,1295.42,47
3971,Sports Product 3971,Sports,HP,1284.73,187
3972,Grocery Product 3972,Grocery,Dell,1131.0,193
3973,Clothing Product 3973,Clothing,Nike,674.46,175
3974,Office Supplies Product 3974,Office Supplies,Dell,473.4,130
3975,Home Appliances Product 3975,Home Appliances,Samsung,794.77,57
3976,Grocery Product 3976,Grocery,Philips,461.67,124
3977,Furniture Product 3977,Furniture,Sony,1486.04,123
3978,Sports Product 3978,Sports,Ikea,1316.03,137
3979,Electronics Product 3979,Electronics,Philips,1983.04,53
3980,Sports Product 3980,Sports,Adidas,1570.33,122
3981,Electronics Product 3981,Electronics,Adidas,1998.92,101
3982,Grocery Product 3982,Grocery,Samsung,897.06,96
3983,Grocery Product 3983,Grocery,Adidas,1085.7,187
3984,Electronics Product 3984,Electronics,Dell,206.04,131
3985,Electronics Product 3985,Electronics,HP,603.02,58
3986,Home Appliances Product 3986,Home Appliances,HP,1366.15,171
3987,Grocery Product 3987,Grocery,LG,736.26,127
3988,Office Supplies Product 3988,Office Supplies,Sony,650.57,53
3989,Sports Product 3989,Sports,HP,1540.36,168
3990,Clothing Product 3990,Clothing,Adidas,342.7,44
3991,Electronics Product 3991,Electronics,Nike,849.74,148
3992,Sports Product 3992,Sports,Sony,226.23,27
3993,Office Supplies Product 3993,Office Supplies,Ikea,1120.11,174
3994,Electronics Product 3994,Electronics,Lenovo,1294.01,135
3995,Sports Product 3995,Sports,Adidas,1047.09,36
3996,Electronics Product 3996,Electronics,Sony,1365.43,142
3997,Sports Product 3997,Sports,LG,1764.4,102
3998,Grocery Product 3998,Grocery,Philips,1903.7,25
3999,Grocery Product 3999,Grocery,HP,1644.56,131
4000,Grocery Product 4000,Grocery,Ikea,1227.39,176
4001,Sports Product 4001,Sports,Lenovo,1879.91,165
4002,Office Supplies Product 4002,Office Supplies,HP,820.25,79
4003,Grocery Product 4003,Grocery,Sony,797.17,73
4004,Grocery Product 4004,Grocery,Sony,542.06,43
4005,Furniture Product 4005,Furniture,Philips,1646.9,100
4006,Grocery Product 4006,Grocery,LG,1116.4,73
4007,Sports Product 4007,Sports,Lenovo,1297.5,192
4008,Sports Product 4008,Sports,Ikea,642.19,52
4009,Sports Product 4009,Sports,Adidas,1579.64,27
4010,Electronics Product 4010,Electronics,HP,1408.72,86
4011,Furniture Product 4011,Furniture,Dell,270.03,184
4012,Clothing Product 4012,Clothing,Lenovo,1826.67,47
4013,Office Supplies Product 4013,Office Supplies,Samsung,378.26,103
4014,Electronics Product 4014,Electronics,HP,1777.09,102
4015,Grocery Product 4015,Grocery,Samsung,1262.24,179
4016,Sports Product 4016,Sports,LG,1680.02,61
4017,Home Appliances Product 4017,Home Appliances,HP,1380.79,74
4018,Office Supplies Product 4018,Office Supplies,Adidas,1557.13,181
4019,Home Appliances Product 4019,Home Appliances,LG,1844.13,131
4020,Electronics Product 4020,Electronics,HP,492.75,145
4021,Sports Product 4021,Sports,HP,714.83,174
4022,Office Supplies Product 4022,Office Supplies,LG,258.13,109
4023,Home Appliances Product 4023,Home Appliances,LG,1934.81,89
4024,Electronics Product 4024,Electronics,Lenovo,1225.21,128
4025,Clothing Product 4025,Clothing,Sony,215.05,178
4026,Electronics Product 4026,Electronics,Sony,1400.3,59
4027,Furniture Product 4027,Furniture,Nike,949.63,151
4028,Home Appliances Product 4028,Home Appliances,Dell,1978.13,69
4029,Sports Product 4029,Sports,Dell,1584.3,191
4030,Furniture Product 4030,Furniture,Lenovo,1786.64,181
4031,Home Appliances Product 4031,Home Appliances,Dell,1126.49,149
4032,Clothing Product 4032,Clothing,Philips,1100.77,101
4033,Electronics Product 4033,Electronics,Philips,56.69,190
4034,Electronics Product 4034,Electronics,Samsung,912.56,152
4035,Home Appliances Product 4035,Home Appliances,LG,868.79,67
4036,Electronics Product 4036,Electronics,Sony,1962.07,96
4037,Office Supplies Product 4037,Office Supplies,Nike,401.09,45
4038,Grocery Product 4038,Grocery,Dell,1787.66,164
4039,Grocery Product 4039,Grocery,Nike,1993.76,172
4040,Furniture Product 4040,Furniture,Sony,1390.16,155
4041,Furniture Product 4041,Furniture,LG,1589.93,162
4042,Home Appliances Product 4042,Home Appliances,Lenovo,480.85,161
4043,Clothing Product 4043,Clothing,LG,1649.44,175
4044,Furniture Product 4044,Furniture,Samsung,494.82,112
4045,Furniture Product 4045,Furniture,Dell,1841.87,46
4046,Clothing Product 4046,Clothing,HP,149.01,67
4047,Furniture Product 4047,Furniture,Dell,1483.57,172
4048,Office Supplies Product 4048,Office Supplies,Nike,609.32,58
4049,Home Appliances Product 4049,Home Appliances,Adidas,537.5,23
4050,Office Supplies Product 4050,Office Supplies,Dell,1220.69,68
4051,Electronics Product 4051,Electronics,Adidas,1456.24,101
4052,Sports Product 4052,Sports,Nike,727.21,103
4053,Home Appliances Product 4053,Home Appliances,Samsung,1830.77,150
4054,Grocery Product 4054,Grocery,Nike,1006.55,125
4055,Sports Product 4055,Sports,Philips,1773.28,140
4056,Electronics Product 4056,Electronics,Nike,1156.84,30
4057,Sports Product 4057,Sports,LG,679.53,47
4058,Home Appliances Product 4058,Home Appliances,Adidas,1886.15,71
4059,Electronics Product 4059,Electronics,Philips,883.5,111
4060,Clothing Product 4060,Clothing,Philips,998.26,52
4061,Sports Product 4061,Sports,Adidas,224.3,66
4062,Home Appliances Product 4062,Home Appliances,Ikea,1975.25,69
4063,Home Appliances Product 4063,Home Appliances,Dell,1134.97,80
4064,Office Supplies Product 4064,Office Supplies,Ikea,277.73,75
4065,Clothing Product 4065,Clothing,Adidas,1252.56,178
4066,Sports Product 4066,Sports,Samsung,1864.89,46
4067,Clothing Product 4067,Clothing,Sony,1185.25,158
4068,Furniture Product 4068,Furniture,LG,539.63,179
4069,Electronics Product 4069,Electronics,HP,46.11,30
4070,Home Appliances Product 4070,Home Appliances,Nike,530.84,129
4071,Sports Product 4071,Sports,LG,90.19,188
4072,Sports Product 4072,Sports,HP,201.49,152
4073,Clothing Product 4073,Clothing,Sony,1235.44,83
4074,Furniture Product 4074,Furniture,Nike,466.65,77
4075,Sports Product 4075,Sports,Adidas,271.67,32
4076,Office Supplies Product 4076,Office Supplies,Sony,666.67,69
4077,Clothing Product 4077,Clothing,Lenovo,183.22,159
4078,Home Appliances Product 4078,Home Appliances,Samsung,821.44,132
4079,Grocery Product 4079,Grocery,Lenovo,84.37,94
4080,Sports Product 4080,Sports,Lenovo,348.67,144
4081,Office Supplies Product 4081,Office Supplies,Lenovo,162.66,36
4082,Clothing Product 4082,Clothing,Samsung,1345.5,79
4083,Home Appliances Product 4083,Home Appliances,Nike,1971.11,30
4084,Office Supplies Product 4084,Office Supplies,Nike,1614.32,66
4085,Grocery Product 4085,Grocery,LG,230.45,167
4086,Clothing Product 4086,Clothing,Lenovo,1427.68,170
4087,Office Supplies Product 4087,Office Supplies,Ikea,159.09,70
4088,Electronics Product 4088,Electronics,Lenovo,1194.2,108
4089,Home Appliances Product 4089,Home Appliances,Adidas,503.99,102
4090,Electronics Product 4090,Electronics,Samsung,1775.24,120
4091,Home Appliances Product 4091,Home Appliances,Adidas,1552.03,149
4092,Grocery Product 4092,Grocery,Samsung,108.47,53
4093,Grocery Product 4093,Grocery,Lenovo,989.62,104
4094,Grocery Product 4094,Grocery,HP,94.89,114
4095,Clothing Product 4095,Clothing,HP,67.98,21
4096,Clothing Product 4096,Clothing,Samsung,332.87,79
4097,Clothing Product 4097,Clothing,Philips,1341.64,49
4098,Office Supplies Product 4098,Office Supplies,Lenovo,268.26,192
4099,Grocery Product 4099,Grocery,Dell,474.59,46
4100,Sports Product 4100,Sports,Adidas,75.67,150
4101,Grocery Product 4101,Grocery,Sony,1667.84,23
4102,Furniture Product 4102,Furniture,Dell,1677.1,126
4103,Sports Product 4103,Sports,Adidas,1246.7,31
4104,Home Appliances Product 4104,Home Appliances,HP,941.5,163
4105,Electronics Product 4105,Electronics,Nike,1410.03,58
4106,Clothing Product 4106,Clothing,Adidas,211.92,49
4107,Grocery Product 4107,Grocery,Philips,1234.34,35
4108,Home Appliances Product 4108,Home Appliances,Ikea,525.45,124
4109,Sports Product 4109,Sports,Adidas,1240.79,139
4110,Clothing Product 4110,Clothing,Samsung,790.57,192
4111,Office Supplies Product 4111,Office Supplies,Dell,542.52,45
4112,Home Appliances Product 4112,Home Appliances,Lenovo,1782.98,163
4113,Home Appliances Product 4113,Home Appliances,Sony,1271.64,160
4114,Clothing Product 4114,Clothing,HP,1405.82,73
4115,Home Appliances Product 4115,Home Appliances,Adidas,1801.71,138
4116,Office Supplies Product 4116,Office Supplies,LG,921.76,162
4117,Electronics Product 4117,Electronics,Lenovo,378.54,53
4118,Sports Product 4118,Sports,Ikea,1358.48,116
4119,Grocery Product 4119,Grocery,Dell,669.12,44
4120,Furniture Product 4120,Furniture,Ikea,1541.75,22
4121,Clothing Product 4121,Clothing,Ikea,1654.2,148
4122,Clothing Product 4122,Clothing,HP,392.03,168
4123,Clothing Product 4123,Clothing,Philips,1092.28,33
4124,Furniture Product 4124,Furniture,HP,1875.83,159
4125,Home Appliances Product 4125,Home Appliances,LG,1210.75,167
4126,Office Supplies Product 4126,Office Supplies,Samsung,1599.18,111
4127,Clothing Product 4127,Clothing,Philips,1243.24,161
4128,Office Supplies Product 4128,Office Supplies,LG,1738.19,32
4129,Sports Product 4129,Sports,Sony,1218.36,31
4130,Furniture Product 4130,Furniture,Dell,328.88,199
4131,Office Supplies Product 4131,Office Supplies,Ikea,829.62,79
4132,Sports Product 4132,Sports,Philips,185.41,174
4133,Home Appliances Product 4133,Home Appliances,Philips,493.93,90
4134,Furniture Product 4134,Furniture,Adidas,921.27,44
4135,Grocery Product 4135,Grocery,Dell,409.27,30
4136,Sports Product 4136,Sports,LG,72.2,188
4137,Office Supplies Product 4137,Office Supplies,Adidas,58.79,33
4138,Furniture Product 4138,Furniture,Dell,1019.52,175
4139,Electronics Product 4139,Electronics,Dell,340.51,136
4140,Clothing Product 4140,Clothing,Lenovo,217.42,97
4141,Office Supplies Product 4141,Office Supplies,LG,1040.51,20
4142,Grocery Product 4142,Grocery,HP,300.53,93
4143,Electronics Product 4143,Electronics,Sony,1624.58,52
4144,Furniture Product 4144,Furniture,Adidas,1250.6,180
4145,Sports Product 4145,Sports,LG,1537.34,88
4146,Sports Product 4146,Sports,LG,714.17,62
4147,Electronics Product 4147,Electronics,LG,932.58,97
4148,Electronics Product 4148,Electronics,Samsung,172.89,112
4149,Furniture Product 4149,Furniture,LG,820.39,158
4150,Office Supplies Product 4150,Office Supplies,Adidas,1507.09,71
4151,Sports Product 4151,Sports,Sony,1653.63,126
4152,Office Supplies Product 4152,Office Supplies,Sony,180.0,89
4153,Furniture Product 4153,Furniture,Nike,1192.08,72
4154,Home Appliances Product 4154,Home Appliances,Lenovo,685.59,176
4155,Grocery Product 4155,Grocery,Lenovo,1387.06,96
4156,Home Appliances Product 4156,Home Appliances,HP,560.21,145
